source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Chrestienne,Chrestien Jeune,SPOUSE_OF,w024,1.0,Chrestienne femme Chrestien Jeune Chrestien,undirected,,{}
Catherine,Demenge Mengin,SPOUSE_OF,w025,1.0,Catherine femme Demenge Mengin Claude,undirected,,{}
Margueritte,Nicolas Simon,SPOUSE_OF,w025,1.0,Margueritte femme Nicolas Simon,undirected,,{}
Zabel,Jean Mongeot,SPOUSE_OF,w025,1.0,Zabel femme Jean Mongeot,undirected,,{}
Meline,Anthoine Marlier,SPOUSE_OF,w025,1.0,Meline femme Anthoine Marlier,undirected,,{}
Barbelline,Colas Goudot,SPOUSE_OF,w026,1.0,Barbelline femme Colas Goudot,undirected,,{}
Jennon,Nicolas Mongenan,SPOUSE_OF,w027,1.0,Jennon femme Nicolas Mongenan,undirected,,{}
Meline,Anthoine Grand,SPOUSE_OF,w027,1.0,Meline femme Anthoine Grand Anthoine,undirected,,{}
Allison,Mre Estienne,SPOUSE_OF,w028,1.0,Allison femme Mre Estienne Cougnat,undirected,,{}
Jennon,Nicolas Colin,SPOUSE_OF,w031,1.0,Jennon femme Nicolas Colin,undirected,,{}
Catherine,Claudon Thomas,SPOUSE_OF,w031,1.0,Catherine femme Claudon Thomas,undirected,,{}
Zabey,Remy Grand,SPOUSE_OF,w031,1.0,Zabey femme Remy Grand Demenge,undirected,,{}
Margueritte,Demenge Bon,SPOUSE_OF,w031,1.0,Margueritte femme Demenge Bon Claude,undirected,,{}
Hannix,Demenge Martin,SPOUSE_OF,w031,1.0,Hannix femme Demenge Martin,undirected,,{}
Zabel,Claudon Ozenatte,SPOUSE_OF,w031,1.0,Zabel femme Claudon Ozenatte,undirected,,{}
Catherine,Demenge Tocquart,SPOUSE_OF,w031,1.0,Catherine femme Demenge Tocquart,undirected,,{}
Jennon,Jean,SPOUSE_OF,w033,1.0,Jennon femme Jean de Benaumesnil,undirected,,{}
Claudatte,Colas Jean,SPOUSE_OF,w033,1.0,Claudatte femme Colas Jean Mongeatte,undirected,,{}
Jehenne,Colas Petit,SPOUSE_OF,w033,1.0,Jehenne femme Colas Petit Claude de Gondrexon,undirected,,{}
Barbelline,Jean Danel,SPOUSE_OF,w034,1.0,Barbelline femme Jean Danel,undirected,,{}
Claudatte,Colas Jean,SPOUSE_OF,w034,1.0,"Claudatte femme de Colas Jean Mongeatte de Gondrexon
Native",undirected,,{}
Elizabeth,Nicolas,SPOUSE_OF,w034,1.0,Elizabeth femme Nicolas de Gondrexon,undirected,,{}
Jehennon,Colas Danal,SPOUSE_OF,w034,1.0,Jehennon femme Colas Danal de Gondrexon,undirected,,{}
Annel,Henry Mulnier,SPOUSE_OF,w035,1.0,Annel femme Henry Mulnier de Domjevin,undirected,,{}
Zabey,Colas Claudat,SPOUSE_OF,w035,1.0,Zabey femme Colas Claudat de Domjevin,undirected,,{}
Nicolle,Pierson Claudon,SPOUSE_OF,w035,1.0,Nicolle femme Pierson Claudon Nicolle de Domjevin,undirected,,{}
Margueritte,Jean Gabriel,SPOUSE_OF,w035,1.0,Margueritte femme Jean Gabriel,undirected,,{}
Jennon,Claudon,SPOUSE_OF,w035,1.0,Jennon femme Claudon l'Hoste de Thiebaumesnil,undirected,,{}
Jennon,Jean Mongeay,SPOUSE_OF,w035,1.0,Jennon femme Jean Mongeay de Domjevin,undirected,,{}
Catherine,Jean Quirien,SPOUSE_OF,w035,1.0,Catherine femme Jean Quirien de Domjevin,undirected,,{}
Annel,Henry Mulnier,SPOUSE_OF,w036,1.0,Annel femme Henry Mulnier,undirected,,{}
Jehenne,Colas Simon,SPOUSE_OF,w036,1.0,Jehenne femme Colas Simon de Domjevin,undirected,,{}
Catherine,Jean Colin,SPOUSE_OF,w036,1.0,Catherine femme Jean Colin de Domjevin,undirected,,{}
Jennon,Jean Henry,SPOUSE_OF,w036,1.0,Jennon femme Jean Henry de Domjevin,undirected,,{}
Yzabey,Didier Doyen,SPOUSE_OF,w037,1.0,Yzabey femme Didier Doyen de Domjevin,undirected,,{}
Catherine,Didier Thirion,SPOUSE_OF,w037,1.0,Catherine femme Didier Thirion,undirected,,{}
Bastienne,Colas Simonatte,SPOUSE_OF,w037,1.0,Bastienne femme Colas Simonatte de Domjevin,undirected,,{}
Jennon,Jean Mongeot,SPOUSE_OF,w038,1.0,Jennon femme Jean Mongeot de Domjevin,undirected,,{}
Yzabel,Didier Doyen,SPOUSE_OF,w038,1.0,Yzabel femme Didier Doyen de Domjevin,undirected,,{}
Catherine,Didier Thirion,SPOUSE_OF,w038,1.0,Catherine femme Didier Thirion,undirected,,{}
Zabel,Didier Pierson,SPOUSE_OF,w038,1.0,Zabel femme Didier Pierson de Domjevin,undirected,,{}
Catherine,Jean Loure,SPOUSE_OF,w038,1.0,Catherine femme Jean Loure de Domjevin,undirected,,{}
Zabey,Jean,SPOUSE_OF,w039,1.0,Zabey femme Jean du Bois de Reillon,undirected,,{}
Hellenix,Dieudonné Marchal,SPOUSE_OF,w039,1.0,Hellenix femme Dieudonné Marchal de Reillon,undirected,,{}
Claudatte,Aulbry Austett,SPOUSE_OF,w040,1.0,Claudatte femme Aulbry Austett de Reillon,undirected,,{}
Jehenne,Jean Dieudegnon,SPOUSE_OF,w040,1.0,Jehenne femme Jean Dieudegnon de Reillon,undirected,,{}
Zabel,George Quirien,SPOUSE_OF,w040,1.0,Zabel femme George Quirien,undirected,,{}
Claudatte,Nicolas,SPOUSE_OF,w041,1.0,Claudatte femme Nicolas des Montagnes de Repas,undirected,,{}
Claudatte,Estienne Rouxiaud,SPOUSE_OF,w041,1.0,Claudatte femme Estienne Rouxiaud (dit le jeune Estienne) de Repas,undirected,,{}
Nicolle,Fiaire Jacquot,SPOUSE_OF,w041,1.0,Nicolle femme Fiaire Jacquot de Repas,undirected,,{}
Evatte,Thiebault Hannast,SPOUSE_OF,w041,1.0,Evatte femme Thiebault Hannast de Repas (soeur germaine a la prevenue),undirected,,{}
Didie,Demenge Maugeon,SPOUSE_OF,w041,1.0,Didie femme Demenge Maugeon de Repas,undirected,,{}
Catherine,Demenge Nicklauss,SPOUSE_OF,w042,1.0,Catherine femme Demenge Nicklauss,undirected,,{}
Annon,Henry Mulnier,SPOUSE_OF,w042,1.0,Annon femme Henry Mulnier,undirected,,{}
Jennon,Jean Goudel,SPOUSE_OF,w043,1.0,Jennon femme Jean Goudel,undirected,,{}
Jennon,Didier Jobard,SPOUSE_OF,w043,1.0,Jennon femme Didier Jobard,undirected,,{}
Margueritte,Michel Hellenix,SPOUSE_OF,w043,1.0,Margueritte femme Michel Hellenix,undirected,,{}
Jehenne,Henry,SPOUSE_OF,w043,1.0,Jehenne femme Henry de Frusmesnil,undirected,,{}
Barbe,Jean,SPOUSE_OF,w044,1.0,Barbe femme Jean de Prey,undirected,,{}
Annon,Adam,SPOUSE_OF,w044,1.0,Annon femme Adam de Mouney,undirected,,{}
Claudon,Claudon,SPOUSE_OF,w044,1.0,Claudon femme Claudon le Cerf,undirected,,{}
Jennon,Jean Diez,SPOUSE_OF,w044,1.0,Jennon femme Jean Diez,undirected,,{}
Zabel,Nicolas Colon,SPOUSE_OF,w044,1.0,Zabel femme Nicolas Colon,undirected,,{}
Claudatte,Fran,SPOUSE_OF,w044,1.0,Claudatte femme François Pelletier le jeune,undirected,,{}
Jehenne,Demenge Conrard,SPOUSE_OF,w044,1.0,Jehenne femme Demenge Conrard (sister of previous witness),undirected,,{}
Odille,Nicolas Pistollet,SPOUSE_OF,w044,1.0,Odille femme Nicolas Pistollet,undirected,,{}
Huguette,Jean Grigoire,SPOUSE_OF,w044,1.0,Huguette femme Jean Grigoire,undirected,,{}
Mengeotte,Demenge Fournier,SPOUSE_OF,w045,1.0,Mengeotte femme Demenge Fournier,undirected,,{}
Barbe,Jean,SPOUSE_OF,w045,1.0,Barbe femme Jean des Prez,undirected,,{}
Hellenix,Jean Marchal,SPOUSE_OF,w045,1.0,Hellenix femme Jean Marchal,undirected,,{}
Jehennon,Claude,SPOUSE_OF,w045,1.0,Jehennon femme Claude de Metz,undirected,,{}
Melline,Henry Jean,SPOUSE_OF,w045,1.0,Melline femme Henry Jean,undirected,,{}
Honnete,Claudine,SPOUSE_OF,w045,1.0,Honnete femme Claudine,undirected,,{}
Margueritte,Mengin Godat,SPOUSE_OF,w046,1.0,Margueritte femme Mengin Godat,undirected,,{}
Hellenix,Demenge Michiel,SPOUSE_OF,w046,1.0,Hellenix femme Demenge Michiel Vallance,undirected,,{}
Margueritte,Jean Colotte,SPOUSE_OF,w046,1.0,Margueritte femme Jean Colotte,undirected,,{}
Margueritte,Demenge Bon,SPOUSE_OF,w046,1.0,Margueritte femme Demenge Bon Claude,undirected,,{}
Jehenne,Demenge Gadel,SPOUSE_OF,w046,1.0,Jehenne femme Demenge Gadel,undirected,,{}
Odille,Claudon Grand,SPOUSE_OF,w046,1.0,Odille femme Claudon Grand Claude,undirected,,{}
Margueritte,Demenge Bugeat,SPOUSE_OF,w047,1.0,Margueritte femme Demenge Bugeat,undirected,,{}
Anne,Claude Jean,SPOUSE_OF,w047,1.0,Anne femme Claude Jean Clerc,undirected,,{}
Allison,Demenge Vincent,SPOUSE_OF,w047,1.0,Allison femme Demenge Vincent,undirected,,{}
Margueritte,Remy Heuzellin,SPOUSE_OF,w047,1.0,Margueritte femme Remy Heuzellin,undirected,,{}
Chrestienne,Claude Bastien,SPOUSE_OF,w047,1.0,Chrestienne femme Claude Bastien,undirected,,{}
Didie,Aulbry Colin,SPOUSE_OF,w047,1.0,Didie femme Aulbry Colin,undirected,,{}
Barbelline,Foiriet Bertrichamps,SPOUSE_OF,w048,1.0,Barbelline femme Foiriet Bertrichamps,undirected,,{}
Chrestienne,Claude Bastien,SPOUSE_OF,w048,1.0,Chrestienne femme Claude Bastien,undirected,,{}
Jeanne,Gerardin Marchal,SPOUSE_OF,w048,1.0,Jeanne femme Gerardin Marchal,undirected,,{}
Jennon,Demenge,SPOUSE_OF,w048,1.0,Jennon femme Demenge de Vardenay,undirected,,{}
Margueritte,Demenge Petit,SPOUSE_OF,w048,1.0,Margueritte femme Demenge Petit Jean,undirected,,{}
Margueritte,Henry Virion,SPOUSE_OF,w049,1.0,Margueritte femme Henry Virion,undirected,,{}
Bastienne,Nicolas Simonotte,SPOUSE_OF,w049,1.0,Bastienne femme Nicolas Simonotte,undirected,,{}
Zabel,Demenge Pierson,SPOUSE_OF,w049,1.0,Zabel femme Demenge Pierson,undirected,,{}
Arrambourg,Nicolas Goussat,SPOUSE_OF,w049,1.0,Arrambourg femme Nicolas Goussat (sister of Godat's wife),undirected,,{}
Zabey,Didier Doyen,SPOUSE_OF,w049,1.0,Zabey femme Didier Doyen,undirected,,{}
Jehenne,Jean Mongeay,SPOUSE_OF,w049,1.0,Jehenne femme Jean Mongeay,undirected,,{}
Annon,Remys Masson,SPOUSE_OF,w050,1.0,Annon femme Remys Masson,undirected,,{}
Claudatte,Anthoine,SPOUSE_OF,w050,1.0,Claudatte femme Anthoine du Prey,undirected,,{}
Chrestienne,Nicolas Macon,SPOUSE_OF,w050,1.0,Chrestienne femme Nicolas Macon,undirected,,{}
Jehenne,Demenge,SPOUSE_OF,w050,1.0,Jehenne femme Demenge la Forge,undirected,,{}
Marguerite,Demenge Bagrat,SPOUSE_OF,w051,1.0,Marguerite femme Demenge Bagrat,undirected,,{}
Alizon,Demenge Marchal,SPOUSE_OF,w051,1.0,Alizon femme Demenge Marchal,undirected,,{}
Catherine,Toussaint Bastien,SPOUSE_OF,w051,1.0,Catherine femme Toussaint Bastien,undirected,,{}
Chrestienne,Jean Dieudenon,SPOUSE_OF,w051,1.0,Chrestienne femme Jean Dieudenon,undirected,,{}
Marguerite,Henry Zabey,SPOUSE_OF,w051,1.0,Marguerite femme Henry Zabey,undirected,,{}
Margueritte,Courard Bergier,SPOUSE_OF,w052,1.0,Margueritte femme Courard Bergier,undirected,,{}
Marie,Jean Fran,SPOUSE_OF,w052,1.0,Marie femme Jean François,undirected,,{}
Alison,Demenge Vincent,SPOUSE_OF,w052,1.0,Alison femme Demenge Vincent,undirected,,{}
Margueritte,Demenge Boigot,SPOUSE_OF,w052,1.0,Margueritte femme Demenge Boigot,undirected,,{}
Annon,Remy Masson,SPOUSE_OF,w052,1.0,Annon femme Remy Masson,undirected,,{}
Catherine,Bastien Baillet,SPOUSE_OF,w052,1.0,Catherine femme Bastien Baillet,undirected,,{}
Zabey,Dieudenon,SPOUSE_OF,w053,1.0,Zabey femme Dieudenon,undirected,,{}
Zabey,Dieudenon Claude,SPOUSE_OF,w054,1.0,Zabey femme Dieudenon Claude,undirected,,{}
Collatte,Claudon Gerard,SPOUSE_OF,w055,1.0,Collatte femme Claudon Gerard Thihar du Void de Belmont,undirected,,{}
Francoise,Mengeon Jean,SPOUSE_OF,w055,1.0,Francoise femme Mengeon Jean Jacat du Void de Belmont,undirected,,{}
Laurence,Mengeon Colas,SPOUSE_OF,w055,1.0,Laurence femme Mengeon Colas Jaicat de Belmont,undirected,,{}
Marion,Nicolas Mengin,SPOUSE_OF,w056,1.0,Marion femme Nicolas Mengin de Granges,undirected,,{}
Marion,Claudel Mengeot,SPOUSE_OF,w056,1.0,Marion femme Claudel Mengeot de Champs,undirected,,{}
Germaine,Jean Bertrand,SPOUSE_OF,w056,1.0,Germaine femme Jean Bertrand,undirected,,{}
Jacquotte,Melchior Vauldechamps,SPOUSE_OF,w056,1.0,Jacquotte femme Melchior Vauldechamps de Bruyeres,undirected,,{}
Mengeon,Phillippe Masson,SPOUSE_OF,w056,1.0,"Mengeon femme Phillippe Masson
2 years before her daughter Jacquette became ill",undirected,,{}
Marion,Demenge Pierat,SPOUSE_OF,w057,1.0,"Marion femme Demenge Pierat
4 July 1602; interrogation
Said she was Marion du Bo",undirected,,{}
Anne,Didier Villaume,SPOUSE_OF,w058,1.0,Anne femme Didier Villaume de Docelles,undirected,,{}
Jannon,Nicolas Estienne,SPOUSE_OF,w058,1.0,Jannon femme Nicolas Estienne de Docelles,undirected,,{}
Laurence,Bernard Meline,SPOUSE_OF,w059,1.0,Laurence femme Bernard Meline de Brouvelieures,undirected,,{}
Jannon,Nicolas Napuel,SPOUSE_OF,w059,1.0,Jannon femme Nicolas Napuel de Brouvelieures,undirected,,{}
Jennon,Mongeon Feburel,SPOUSE_OF,w060,1.0,Jennon femme Mongeon Feburel de Bruyeres,undirected,,{}
Marguerite,Nicolas Besdel,SPOUSE_OF,w060,1.0,Marguerite femme Nicolas Besdel de Bruyeres,undirected,,{}
Claudate,Demenge Piat,SPOUSE_OF,w060,1.0,Claudate femme Demenge Piat bourgeois de Bruyeres,undirected,,{}
Marguerite,Claudon Molin,SPOUSE_OF,w060,1.0,Marguerite femme Claudon Molin bourgeois de Bruyeres,undirected,,{}
Marguerite,Bertremin Jacquel,SPOUSE_OF,w060,1.0,Marguerite femme Bertremin Jacquel mercier bourgeois a Bruyeres,undirected,,{}
Nicole,Nicolas Gerardin,SPOUSE_OF,w060,1.0,Nicole femme Nicolas Gerardin,undirected,,{}
Mongeote,Marc Thiebault,SPOUSE_OF,w060,1.0,Mongeote femme Marc Thiebault bourgeois de Bruyeres,undirected,,{}
Mongeote,Demenge Perrin,SPOUSE_OF,w060,1.0,Mongeote femme Demenge Perrin de Bruyeres,undirected,,{}
Barbeline,Claudon Houel,SPOUSE_OF,w060,1.0,Barbeline femme Claudon Houel de Bruyeres,undirected,,{}
Colatte,Mongeon Vanderchamps,SPOUSE_OF,w060,1.0,Colatte femme Mongeon Vanderchamps,undirected,,{}
Mengeotte,Nicolas Guenguez,SPOUSE_OF,w061,1.0,Mengeotte femme Nicolas Guenguez,undirected,,{}
Laurence,Nicolas Anthoine,SPOUSE_OF,w061,1.0,Laurence femme Nicolas Anthoine,undirected,,{}
Mengeotte,Jean Villaume,SPOUSE_OF,w061,1.0,Mengeotte femme Jean Villaume d'Aidoile,undirected,,{}
Jannon,Claudon Masson,SPOUSE_OF,w061,1.0,Jannon femme Claudon Masson d'Aidoile,undirected,,{}
Ydatte,Claudon Andreu,SPOUSE_OF,w061,1.0,Ydatte femme Claudon Andreu d'Aidoile,undirected,,{}
Nicolle,Anthoine Navel,SPOUSE_OF,w062,1.0,Nicolle femme Anthoine Navel de Brouvelieures,undirected,,{}
Claudatte,Didier Borion,SPOUSE_OF,w063,1.0,Claudatte femme de Didier Borion,undirected,,{}
Jennon,Dieudonne Alix,SPOUSE_OF,w064,1.0,Jennon femme de Dieudonne Alix de Girecourt,undirected,,{}
Liebaire,Nicolas Le,SPOUSE_OF,w065,1.0,Liebaire femme Nicolas Le Comte de Dompierre,undirected,,{}
Alix,Jean Becquol,SPOUSE_OF,w066,1.0,Alix femme de Jean Becquol de Dignonville,undirected,,{}
Marie,Jean Bocquel,SPOUSE_OF,w066,1.0,Marie femme de Jean Bocquel le jeune de Dignonville,undirected,,{}
Libaire,Bastien Begel,SPOUSE_OF,w066,1.0,Libaire femme de Bastien Begel,undirected,,{}
Claudate,Claudon Chabay,SPOUSE_OF,w067,1.0,Claudate femme de Claudon Chabay de Dompierre,undirected,,{}
Jacote,Claudon,SPOUSE_OF,w067,1.0,Jacote femme de Claudon du Pore de Girecourt,undirected,,{}
Dieudonné,Demenge Drouin,SPOUSE_OF,w067,1.0,Dieudonné femme de Demenge Drouin musnier de Serceour,undirected,,{}
Claudette,Mengeon,SPOUSE_OF,w068,1.0,Claudette femme Mengeon des Hayette de Fontenay,undirected,,{}
Claudatte,Mengeon Claudon,SPOUSE_OF,w068,1.0,Claudatte femme de Mengeon Claudon,undirected,,{}
Laurence,Jean Collignon,SPOUSE_OF,w068,1.0,Laurence femme de Jean Collignon de Fontenay,undirected,,{}
Jacquotte,Godey Mandray,SPOUSE_OF,w068,1.0,Jacquotte femme Godey Mandray de Fontenay,undirected,,{}
Cleron,Mengeon Philippe,SPOUSE_OF,w068,1.0,Cleron femme de Mengeon Philippe Baguel de Fontenay,undirected,,{}
Claudette,Claudon Lallemend,SPOUSE_OF,w068,1.0,Claudette femme de Claudon Lallemend,undirected,,{}
Jannon,Mengeon Laurent,SPOUSE_OF,w068,1.0,Jannon femme de Mengeon Laurent,undirected,,{}
Catherine,Dieudonné Jean,SPOUSE_OF,w068,1.0,Catherine femme Dieudonné Jean Martin de Fontenay,undirected,,{}
Barbon,Claude Matheu,SPOUSE_OF,w068,1.0,Barbon femme Claude Matheu de Fontenay,undirected,,{}
Jennon,Pierron Pourel,SPOUSE_OF,w068,1.0,Jennon femme de Pierron Pourel,undirected,,{}
Catherine,Colas Jean,SPOUSE_OF,w068,1.0,Catherine femme de Colas Jean Bagay de Fontemay,undirected,,{}
Laurence,Jean Collignan,SPOUSE_OF,w068,1.0,Laurence femme Jean Collignan de Fontenay,undirected,,{}
Jennon,Pieron Pourcel,SPOUSE_OF,w068,1.0,Jennon femme de Pieron Pourcel,undirected,,{}
Isabel,Jean Pordon,SPOUSE_OF,w070,1.0,Isabel femme de Jean Pordon de Charmes,undirected,,{}
Margueritte,Thierat Fournier,SPOUSE_OF,w071,1.0,Margueritte femme de Thierat Fournier boucher de Charmes,undirected,,{}
Jennon,Dieudonné Jean,SPOUSE_OF,w071,1.0,Jennon femme de Dieudonné Jean,undirected,,{}
Jannon,George Gouvernat,SPOUSE_OF,w071,1.0,Jannon femme de George Gouvernat le jeune de Charmes,undirected,,{}
Mongeatte,Jean Jacquat,SPOUSE_OF,w071,1.0,Mongeatte femme de Jean Jacquat hostelain à Charmes,undirected,,{}
Idatte,Jean Bourcy,SPOUSE_OF,w071,1.0,Idatte femme de Jean Bourcy de Charmes,undirected,,{}
Mongeatte,Cuevrin Dieudonne,SPOUSE_OF,w071,1.0,Mongeatte femme de Cuevrin Dieudonne,undirected,,{}
Agnez,Claude Vallon,SPOUSE_OF,w072,1.0,Agnez femme de Claude Vallon gouverneur moderne de Charmes,undirected,,{}
Jacquatte,Didier Loys,SPOUSE_OF,w072,1.0,Jacquatte femme de Didier Loys Rouyer de Charmes,undirected,,{}
Idatte,Claude Richard,SPOUSE_OF,w072,1.0,Idatte femme de Claude Richard de Charmes,undirected,,{}
Jannon Marchal,Claudon Maurice,SPOUSE_OF,w073,1.0,Jannon Marchal femme de Claudon Maurice salpetrier d'Essegney,undirected,,{}
Margueritte,Marin Humbert,SPOUSE_OF,w073,1.0,Margueritte femme de Marin Humbert d'Essegney,undirected,,{}
Marie,Jacquot Thiery,SPOUSE_OF,w073,1.0,Marie femme de Jacquot Thiery d'Essegney,undirected,,{}
Isabillon,Poirson Garat,SPOUSE_OF,w073,1.0,Isabillon femme de Poirson Garat d'Essegney,undirected,,{}
Margueritte Harmant,Nicolas Gegoult,SPOUSE_OF,w074,1.0,Margueritte Harmant femme de Nicolas Gegoult marchal de Charmes,undirected,,{}
Marie,Cuguin Flaux,SPOUSE_OF,w074,1.0,Marie femme de Cuguin Flaux de Charmes,undirected,,{}
Mengeotte,Guillaume Redoubte,SPOUSE_OF,w074,1.0,Mengeotte femme de Guillaume Redoubte de Charmes,undirected,,{}
Mongeon,Demenge,SPOUSE_OF,w074,1.0,Mongeon femme de Demenge de But tabellion de Charmes,undirected,,{}
Anne,Nicolas Meschy,SPOUSE_OF,w074,1.0,Anne femme de Nicolas Meschy tanneur à Charmes,undirected,,{}
Margueritte,Claudon Chastellain,SPOUSE_OF,w077,1.0,Margueritte femme Claudon Chastellain,undirected,,{}
Margueritte,Remy Phillippe,SPOUSE_OF,w078,1.0,Margueritte femme de Remy Phillippe de Rugney,undirected,,{}
Claudatte,Laurence Thoussain,SPOUSE_OF,w078,1.0,Claudatte femme de Laurence Thoussain de Rugney,undirected,,{}
Francoise,Demenge Sauffroy,SPOUSE_OF,w079,1.0,Francoise femme de Demenge Sauffroy,undirected,,{}
Barbe,Jean,SPOUSE_OF,w080,1.0,Barbe femme de Jean du Menil,undirected,,{}
Lucie,Nicolas Remy,SPOUSE_OF,w080,1.0,Lucie femme de Nicolas Remy de Charmes,undirected,,{}
Isabel,Mengin Wiriot,SPOUSE_OF,w082,1.0,Isabel femme Mengin Wiriot,undirected,,{}
Jannotte,Jean Vidier,SPOUSE_OF,w082,1.0,Jannotte femme Jean Vidier,undirected,,{}
Alix,Claudon Bonnier,SPOUSE_OF,w082,1.0,Alix femme Claudon Bonnier,undirected,,{}
Barbe,Didier Remy,SPOUSE_OF,w082,1.0,Barbe femme Didier Remy,undirected,,{}
Famion,Didier Wiriot,SPOUSE_OF,w082,1.0,Famion femme Didier Wiriot,undirected,,{}
Alizon,Claudin Mourot,SPOUSE_OF,w082,1.0,Alizon femme Claudin Mourot,undirected,,{}
Mengeotte,Mathiot Paulot,SPOUSE_OF,w082,1.0,Mengeotte femme Mathiot Paulot,undirected,,{}
Barbe,Jean Serge,SPOUSE_OF,w082,1.0,Barbe femme Jean Serge,undirected,,{}
Alix,Jacquot,SPOUSE_OF,w082,1.0,Alix femme Jacquot des Pres,undirected,,{}
Claude,Jean Marsellot,SPOUSE_OF,w083,1.0,Claude femme de Jean Marsellot de St. Prancher,undirected,,{}
Isabel,Mengin Viriot,SPOUSE_OF,w083,1.0,Isabel femme de Mengin Viriot de St. Prancher,undirected,,{}
Ydeline,Colas Thouvenin,SPOUSE_OF,w083,1.0,Ydeline femme de Colas Thouvenin de St. Prancher,undirected,,{}
Claude,Jean Vincenot,SPOUSE_OF,w083,1.0,Claude femme de Jean Vincenot,undirected,,{}
Claudon,Perrin Boulengier,SPOUSE_OF,w083,1.0,Claudon femme de Perrin Boulengier de St. Prancher,undirected,,{}
Claudon,Jean Ferry,SPOUSE_OF,w084,1.0,Claudon femme de Jean Ferry de Neufville,undirected,,{}
Claude,Nicodemus Utchin,SPOUSE_OF,w084,1.0,Claude femme de Nicodemus Utchin,undirected,,{}
Claudon,Vincent Badel,SPOUSE_OF,w084,1.0,Claudon femme de Vincent Badel de la Neufville,undirected,,{}
Cleron,Florentin Moictessier,SPOUSE_OF,w084,1.0,Cleron femme de Florentin Moictessier de la Neufville,undirected,,{}
Jalby,Jean Willaume,SPOUSE_OF,w084,1.0,Jalby femme de Jean Willaume le jeune,undirected,,{}
Barbe,Mongin Michiel,SPOUSE_OF,w084,1.0,Barbe femme de Mongin Michiel de la Neufville,undirected,,{}
Adrienne,Mongin Tonnerel,SPOUSE_OF,w084,1.0,Adrienne femme de Mongin Tonnerel,undirected,,{}
Jannon,Jean Waulthier,SPOUSE_OF,w085,1.0,Jannon femme de Jean Waulthier de la Neufville,undirected,,{}
Ysabel,Jacquot Gudine,SPOUSE_OF,w085,1.0,Ysabel femme de Jacquot Gudine de la Neufville,undirected,,{}
Lucresse,Gaspard,SPOUSE_OF,w085,1.0,Lucresse femme de Gaspard de la Neufville,undirected,,{}
Ysabel,Jehan Vanyer,SPOUSE_OF,w085,1.0,Ysabel femme de Jehan Vanyer de la Neufville,undirected,,{}
Janotte,Jehan Vastron,SPOUSE_OF,w085,1.0,Janotte femme de Jehan Vastron de la Neufville,undirected,,{}
Cathin,Jehan Cabled,SPOUSE_OF,w085,1.0,Cathin femme de Jehan Cabled de la Neufville,undirected,,{}
Cleron,Claude Thouvenel,SPOUSE_OF,w085,1.0,Cleron femme de Claude Thouvenel de la Neufville,undirected,,{}
Anne,Mengin Claude,SPOUSE_OF,w089,1.0,Anne femme Mengin Claude tisserand en la meme rue,undirected,,{}
Didiere,Pierre Roussel,SPOUSE_OF,w089,1.0,Didiere femme Pierre Roussel,undirected,,{}
Chiens,Jean Genereux,SPOUSE_OF,w090,1.0,Claudon des Chiens femme Jean Genereux de Condé,undirected,,{}
Mengeon Francois,Nicolas Chardin,SPOUSE_OF,w090,1.0,Mengeon Francois femme Nicolas Chardin de Condé,undirected,,{}
Claudon Vincent,Jean Pieron,SPOUSE_OF,w090,1.0,Claudon Vincent femme Jean Pieron de Condé,undirected,,{}
Odille,Mengin Bailly,SPOUSE_OF,w090,1.0,Odille femme Mengin Bailly de Condé,undirected,,{}
Francoise,Claude Bracconnier,SPOUSE_OF,w090,1.0,Francoise femme Claude Bracconnier,undirected,,{}
Maizon,Jean Vauchier,SPOUSE_OF,w090,1.0,Maizon femme Jean Vauchier paistre des rouges bestes de Condé,undirected,,{}
Jenon,Claudin Peletier,SPOUSE_OF,w091,1.0,Jenon femme Claudin Peletier,undirected,,{}
Agnelle,Petter Lhore,SPOUSE_OF,w091,1.0,Agnelle femme Petter Lhore,undirected,,{}
Rose,Colas Tixerand,SPOUSE_OF,w091,1.0,Rose femme Colas Tixerand,undirected,,{}
Jenon,Claudin Peletier,SPOUSE_OF,w093,1.0,Jenon femme Claudin Peletier,undirected,,{}
Agnelle,Petter Lorre,SPOUSE_OF,w093,1.0,Agnelle femme Petter Lorre,undirected,,{}
Jenon,Jean Denys,SPOUSE_OF,w093,1.0,Jenon femme Jean Denys,undirected,,{}
Marie,Moritz,SPOUSE_OF,w093,1.0,Marie femme Moritz manouvrier,undirected,,{}
Alyson,Michiel,SPOUSE_OF,w094,1.0,Alyson femme Michiel,undirected,,{}
Jehanne,Demenge Sollier,SPOUSE_OF,w094,1.0,Jehanne femme Demenge Sollier,undirected,,{}
Nesso,George,SPOUSE_OF,w094,1.0,Nesso femme George,undirected,,{}
Alyson,Bernard Mathieu,SPOUSE_OF,w094,1.0,Alyson femme Bernard Mathieu,undirected,,{}
Elysabeth,Jacobs Haman,SPOUSE_OF,w094,1.0,Elysabeth femme Jacobs Haman,undirected,,{}
Marie,Hannssman,SPOUSE_OF,w094,1.0,Marie femme Hannssman,undirected,,{}
Sennelle,Arnould Mengin,SPOUSE_OF,w094,1.0,Sennelle femme Arnould Mengin,undirected,,{}
Barbe,Quentin,SPOUSE_OF,w094,1.0,Barbe femme Quentin le Roy,undirected,,{}
