source,target,relationship_type,trial_id,confidence,evidence_text,direction,temporal_marker,attributes
Nicolas Parmentier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 1 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 306, 'reputation_years': nan}"
Odille femme Claudin Thieriat,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 2 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 243, 'reputation_years': nan}"
Barbellon femme Nicolas Mulnier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 4 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 256, 'reputation_years': 15.0}"
Catherine femme Didier Moictrier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 5 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 106, 'reputation_years': nan}"
Claude Guerard,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 6 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 176, 'reputation_years': nan}"
Laurent Doullat,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 7 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jean Hangney,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 8 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 354, 'reputation_years': nan}"
Dyon femme Jean Vosgien,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 9 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 426, 'reputation_years': nan}"
Jean Vosgien,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 10 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 321, 'reputation_years': nan}"
Anthoine Rougier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 11 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 437, 'reputation_years': nan}"
Claudin Thienat alias Mallenoy,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 12 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 38, 'reputation_years': nan}"
Mengin Cuysenier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 13 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 158, 'reputation_years': nan}"
Didier Moictrier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 14 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 494, 'reputation_years': nan}"
Magdellaine femme Warin Cherrier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 17 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 316, 'reputation_years': nan}"
Damien Boullengier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 20 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Demange Rougier,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 21 in trial w001,directed,1591.0,"{'personal_suspicion': True, 'testimony_length': 485, 'reputation_years': nan}"
Catherine femme Colin Douche,"B 2148; witch 001; Jean Bulme et Didiere sa femme, de Mazerulles",TESTIFIED_AGAINST,w001,0.95,Witness 22 in trial w001,directed,1591.0,"{'personal_suspicion': False, 'testimony_length': 336, 'reputation_years': nan}"
Thoussainct Bournery,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 1 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 287, 'reputation_years': nan}"
Nicolas Berger,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 2 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Didier Florentin,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 3 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 37, 'reputation_years': nan}"
Crestaille Thieriet,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 4 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 30, 'reputation_years': nan}"
Bastien Arracourt,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 5 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 295, 'reputation_years': nan}"
Izabel femme Demange Rougier,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 6 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Demange Rougier,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 7 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Le maire Anthoine Rougier,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 8 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 309, 'reputation_years': nan}"
Mengin Dourche,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 9 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 330, 'reputation_years': nan}"
Mengeotte femme du precedent,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 10 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 31, 'reputation_years': nan}"
Nicolas Saffrois,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 11 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Barbe femme du precedent,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 12 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 352, 'reputation_years': nan}"
Jean Symonin,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 13 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 49, 'reputation_years': nan}"
Barbellon femme Demange Malgrais,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 14 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 129, 'reputation_years': nan}"
Catherine femme Nicolas Villaume,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 15 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 203, 'reputation_years': nan}"
Mengeotte,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 16 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 412, 'reputation_years': nan}"
Odille femme Jean Hangney,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 17 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 170, 'reputation_years': nan}"
Jean Hangney,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST,w002,0.95,Witness 19 in trial w002,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 223, 'reputation_years': nan}"
Chrestofle Austien,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 1 in trial w003,directed,1612.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jean Tanaire,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 3 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 384, 'reputation_years': 25.0}"
Françoise femme Abraham Simon,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 4 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 52, 'reputation_years': nan}"
Benoiste femme Didier Bruant,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 5 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Magdellaine femme Humbert Houbin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 6 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 67, 'reputation_years': 7.0}"
Jennotte veuve Gerardin Rodeans,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 7 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Tante Libar veuve Claude le Boeuf,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 8 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 27, 'reputation_years': nan}"
Jacquemin Maire Gerard,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 9 in trial w003,directed,1612.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Jennatte femme du precedent,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 10 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Françoise femme Chrestofle Austien,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 11 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Alix femme Jean Jerome,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 12 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 372, 'reputation_years': 12.0}"
Zabillon femme Nicolas Remy,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 13 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 253, 'reputation_years': 12.0}"
Enguel femme Aubert Demenge,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 14 in trial w003,directed,1612.0,"{'personal_suspicion': True, 'testimony_length': 500, 'reputation_years': nan}"
Margueritte femme Simon Thieriet,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 15 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Françoise femme Nicolas Brunquart,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 16 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 142, 'reputation_years': nan}"
Jehenne femme Jean Sernay,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 17 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Mongeatte femme François Tanaire,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 18 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 16, 'reputation_years': nan}"
Zabel femme Dieudonné Cardillon,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 19 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 27, 'reputation_years': nan}"
Claudon femme Nicolas Gerardin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 20 in trial w003,directed,1612.0,"{'personal_suspicion': True, 'testimony_length': 444, 'reputation_years': nan}"
Jennon femme Thomas Gerardin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 21 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 24, 'reputation_years': nan}"
Claudon veuve Jean Munisier,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 22 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 229, 'reputation_years': nan}"
Enguel Enguel,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 23 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 189, 'reputation_years': 8.0}"
Thomas Gerardin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 24 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 57, 'reputation_years': 12.0}"
Colas Vallentine,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 25 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 331, 'reputation_years': 12.0}"
Jean Jennat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 26 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': 10.0}"
Jehenne femme du precedent,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 27 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 343, 'reputation_years': 6.0}"
Symon Thieriet,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 28 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': 7.0}"
Aynel veuve Jean Abriat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 29 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 125, 'reputation_years': nan}"
Betrix femme Jean Didier,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 30 in trial w003,directed,1612.0,"{'personal_suspicion': True, 'testimony_length': 276, 'reputation_years': nan}"
Didier Bregeat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 31 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': 4.0}"
Anne jeune fille,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 32 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 22, 'reputation_years': 4.0}"
Françoise jeune fille,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 33 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 312, 'reputation_years': nan}"
Saulfroy Poirsin,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 34 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 224, 'reputation_years': 12.0}"
Claudatte George femme Nicolas Marchal,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 35 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 16, 'reputation_years': nan}"
Dedie veuve Prins Barheur,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 36 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 58, 'reputation_years': nan}"
Jehenne femme Didier Bregeat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 37 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 324, 'reputation_years': nan}"
Jennon femme Cesar Jennat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 38 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 489, 'reputation_years': nan}"
Perise femme Nicolas Gaspart,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 39 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 409, 'reputation_years': 12.0}"
Toussainct Friche,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 41 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 231, 'reputation_years': 7.0}"
Barbe femme Jean Bregeat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 42 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 93, 'reputation_years': nan}"
Cesar Jannat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 43 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Didier Demenge alias le Parle,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 44 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Françoise femme du precedent,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 45 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 295, 'reputation_years': nan}"
Nicolas jeune fils,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 46 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 27, 'reputation_years': nan}"
Noble Nicolas Regnault,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 47 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 253, 'reputation_years': 18.0}"
Demenge Blancpieds,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 48 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 370, 'reputation_years': 10.0}"
Didier Grand Didier,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 49 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 337, 'reputation_years': nan}"
Jean des Vaulx,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 50 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Claude Jacquat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 51 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 135, 'reputation_years': nan}"
Jehenne femme Pierre Vigneron,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 52 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 350, 'reputation_years': 10.0}"
Margueritte Didon,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 53 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 299, 'reputation_years': nan}"
Mathis Jacquart,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 54 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Catherine femme du precedent,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 55 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 459, 'reputation_years': 8.0}"
Anne Caillet,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 56 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': 20.0}"
herbs,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 26 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 96, 'reputation_years': nan}"
"was not confronted when she said her
only suspicions came from remarks at mill.
","B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 22 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 80, 'reputation_years': nan}"
"denied
telling her she had not eaten pears","B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST,w003,0.95,Witness 12 in trial w003,directed,1612.0,"{'personal_suspicion': False, 'testimony_length': 196, 'reputation_years': nan}"
Demenge Anguevin dit Barbier,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 1 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Landry Jehennel,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 2 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 37, 'reputation_years': nan}"
Jeanne femme Michiel Godar,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 3 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 378, 'reputation_years': nan}"
Marguerite veuve Claude Hersault,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 4 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 47, 'reputation_years': nan}"
Michiel Godar,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 5 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 74, 'reputation_years': nan}"
Bastienne femme Nicolas Mercier,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 6 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 24, 'reputation_years': nan}"
Gerard Marchal,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 7 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 49, 'reputation_years': nan}"
Barbe femme Demenge Anguevin,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 8 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 168, 'reputation_years': nan}"
Demenge Anguevin le jeune,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 9 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 374, 'reputation_years': nan}"
George Guyart,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 10 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 500, 'reputation_years': nan}"
Jacquatte femme Didier Martin,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 11 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 37, 'reputation_years': nan}"
Barbe veuve Demenge Pouignon,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 12 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 453, 'reputation_years': nan}"
Françoise femme George Guyart,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",TESTIFIED_AGAINST,w005,0.95,Witness 13 in trial w005,directed,1616.0,"{'personal_suspicion': False, 'testimony_length': 107, 'reputation_years': nan}"
Gerard Marchal,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST,w006,0.95,Witness 1 in trial w006,directed,1615.0,"{'personal_suspicion': False, 'testimony_length': 369, 'reputation_years': nan}"
Anthoinette,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST,w006,0.95,Witness 2 in trial w006,directed,1615.0,"{'personal_suspicion': False, 'testimony_length': 97, 'reputation_years': nan}"
Jean Charton,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST,w006,0.95,Witness 3 in trial w006,directed,1615.0,"{'personal_suspicion': True, 'testimony_length': 496, 'reputation_years': nan}"
Marie,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST,w006,0.95,Witness 5 in trial w006,directed,1615.0,"{'personal_suspicion': True, 'testimony_length': 297, 'reputation_years': nan}"
